"repo","time_since_last_push","stars_count","forks_count"
"NREL/Industry-energy-data-book",98153144,6,0
"NREL/Industry-Energy-Tool",2513859,13,2
"NREL/infovis-parallel",84210987,1,2
"NREL/INN-interface",29814171,2,0
"NREL/INNfoil",36986114,1,1
"NREL/IPMVP",193006993,4,2
"NREL/iv_params",15718986,4,0
"NREL/jade",8451826,11,5
"NREL/JModelica",103077131,2,0
"NREL/JuliaRegistry",3191814,2,0
"NREL/kaleidoscope",164505136,14,8
"NREL/K_Road",61307442,1,1
"NREL/L-TERRA",154570663,7,1
"NREL/latex_editing",20220479,18,18
"NREL/lcoc-ldevs",67196926,0,1
"NREL/learning-building-control",22516314,3,7
"NREL/legacy-openstudio",196046816,14,7
"NREL/lhs",38640762,1,0
"NREL/lk",2351955,28,21
"NREL/lore",30640471,1,0
"NREL/m2p",8476264,17,7
"NREL/Machine-Learning-Pipeline",24352721,0,0
"NREL/MAFRIT",104190386,4,2
"NREL/MAGMA",76369061,13,4
"NREL/mappymatch",5177881,33,12
"NREL/mappymatch-examples",37141136,1,2
"NREL/Marmot",1465270,4,4
"NREL/MATBOX_Microstructure_analysis_toolbox",9752659,34,17
"NREL/media_entity_image",113426647,0,1
"NREL/mesoflow",651809,1,1
"NREL/MetMastVis",135741360,1,1
"NREL/mf_econ_dispatch_dash",64194684,0,0
"NREL/MinCostFlows.jl",81028744,1,0
"NREL/ml-combustion-pdf-models",69110331,9,13
"NREL/ml4pd",18836692,1,0
"NREL/ml4pd_models",26141771,1,0
"NREL/mobility_landscape",52254462,1,3
"NREL/mobility_landscapeapp",57365426,1,2
"NREL/MODAQ",20642019,2,0
"NREL/ModuleOT",48693589,5,2
"NREL/MoorPy",606615,17,13
"NREL/mpc4clr",21865632,2,0
"NREL/MPRL",27898682,5,0
"NREL/NAFNoise",98213810,2,4
"NREL/NaTGenPD",72743214,12,2
"NREL/nfp",26941187,54,25
"NREL/nginx",95300003,0,0
"NREL/nodehaystack",21066951,0,2
"NREL/NREL-Beam-Characterization",5100979,0,0
"NREL/NREL-Branding-React-NPM-Package",28659958,1,2
"NREL/nrel-iconomatic",37753805,0,0
"NREL/nrelUtilityExt",10270282,0,1
"NREL/nrel_bootstrap",4927585,0,0
"NREL/nrel_bootstrap_module",1719380,0,0
"NREL/nrel_iconomatic",93723974,0,0
"NREL/nrel_solarpaces_profile",92703125,0,0
"NREL/NRWAL",757823,14,4
"NREL/omnibus-api-umbrella",228147754,3,4
"NREL/opencommunications",1733580,2,0
"NREL/OpenDSS-wrapper",701576,4,3
"NREL/openfast-turbine-models",15358780,17,14
"NREL/OpenOA",344240,138,47
"NREL/OpenStudio",191132,428,180
"NREL/openstudio-aedg-gem",3021757,0,0
"NREL/OpenStudio-analysis-gem",1974448,12,5
"NREL/OpenStudio-analysis-spreadsheet",169503869,28,14
"NREL/OpenStudio-Analysis-Spreadsheet-1.14.0-LTS",105324158,0,1
"NREL/OpenStudio-aws-gem",36902472,8,4
"NREL/OpenStudio-benchmarks",11767105,0,0
"NREL/OpenStudio-build-shas",165712094,1,0
"NREL/openstudio-calibration-gem",2161182,4,4
"NREL/OpenStudio-Calibration-Measures",101081815,1,0
"NREL/openstudio-cli-demo",123952268,4,1
"NREL/openstudio-common-measures-gem",1373979,6,13
"NREL/openstudio-ee-gem",2143167,1,0
"NREL/OpenStudio-EMS-Measures",145309157,3,4
"NREL/OpenStudio-ERI",3866735,13,8
"NREL/openstudio-extension-gem",3098434,5,5
"NREL/OpenStudio-fault-measure-gem",60113747,18,6
"NREL/openstudio-gbxml-validation",219518254,2,3
"NREL/openstudio-gems",1460292,0,2
"NREL/OpenStudio-HPXML",592514,26,10
"NREL/openstudio-load-flexibility-measures-gem",2167155,0,2
"NREL/OpenStudio-measure-tester-gem",1460633,1,0
"NREL/openstudio-metadata-gem",72108609,0,0
"NREL/openstudio-model-articulation-gem",1947861,6,9
"NREL/OpenStudio-PAT",610900,17,10
"NREL/OpenStudio-Prototype-Buildings",195418700,20,15
"NREL/OpenStudio-PTool",199746827,7,5
"NREL/OpenStudio-R-Packages",123127353,0,0
"NREL/OpenStudio-Recommendation-Engine",83717597,5,2
"NREL/OpenStudio-resources",2776315,16,9
"NREL/openstudio-revit-releases",830417,0,0
"NREL/OpenStudio-server",344276,42,16
"NREL/openstudio-server-helm",2690493,7,7
"NREL/openstudio-standards",143553,70,53
"NREL/openstudio-urban-measures",128833105,3,0
"NREL/OpenStudio-user-documentation",5436071,3,2
"NREL/openstudio-web-gh",1463336,2,1
"NREL/OpenStudio-workflow-gem",1459995,12,4
"NREL/OpenStudioLabs",13030860,1,0
"NREL/OpenWARP",209322222,23,32
"NREL/OPFLearn.jl",2581787,27,6
"NREL/opf_matrices",89754958,3,0
"NREL/OSIF",27566262,3,4
"NREL/osos",387144,6,0
"NREL/osw2osa",6754306,3,0
"NREL/Panel-Segmentation",28416484,18,5
"NREL/ParaEMT_public",1998378,1,0
"NREL/ParaOptimizationNS3",95197344,1,1
"NREL/PathParser",3976963,0,0
"NREL/pCrunch",3717836,5,9
"NREL/pfibs",129677054,11,3
"NREL/Phase-space-sampling",2689838,1,1
"NREL/PhIRE",12422084,51,26
"NREL/php",113178222,0,0
"NREL/php-nginx",169520567,0,0
"NREL/phpflickr",121219079,0,0
"NREL/phygnn",7340270,57,18
"NREL/PIDG",15969680,13,8
"NREL/PLEXOS2PRAS.jl",5102763,2,2
"NREL/PLEXOSUtils.jl",3259310,0,1
"NREL/polyID",4651346,3,2
"NREL/power-gas-coordination",43274955,1,0
"NREL/PowerGridworld",5917149,54,20
"NREL/powerscenarios",28012260,16,4
"NREL/PRAS",5599161,33,8
"NREL/PRASBase.jl",101520032,2,1
"NREL/ProgressiveHedging.jl",37843964,18,3
"NREL/project1-boptest",85582585,0,0
"NREL/PSSE_Network_Reduction",67986239,0,2
"NREL/psychrometricsExt",50243297,7,1
"NREL/PV-DMFA",39377632,1,1
"NREL/PVcircuit",25036920,6,3
"NREL/pvdaq_access",3874333,0,0
"NREL/PVDegradationTools",788521,10,1
"NREL/pvinverter",56423366,0,1
"NREL/PVLCOE",60231285,7,3
"NREL/PVwindow",35148131,3,0
"NREL/PV_ICE",157888,27,5
"NREL/pv_soiling",1371417,14,3
"NREL/pv_tomcat",150772142,6,1
"NREL/pycall.rb",110056322,0,1
"NREL/PyChargeModel",27384229,3,2
"NREL/pydbus",142214046,0,0
"NREL/PyDSS",2145549,26,18
"NREL/PyPSCAD",55387301,40,14
"NREL/PyPSSE",1364591,19,7
"NREL/pysam",160431,89,44
"NREL/pySMARTS",31436488,11,2
"NREL/python-mlep",78427856,1,0
"NREL/pyvisco",11494146,3,0
"NREL/pywtk",102454259,11,5
"NREL/QIS",61664111,1,0
"NREL/Radiance",48716811,155,66
"NREL/RDMREopt.jl",32913980,0,0
"NREL/rdtools",177407,128,60
"NREL/Renewable-Complementarity",8111939,3,1
"NREL/REopt-API-Analysis",9062949,27,34
"NREL/REopt.jl",155171,9,4
"NREL/REoptLite",4845089,6,7
"NREL/REoptPlots.jl",4233902,0,1
"NREL/REopt_API",154654,65,37
"nrel/reopt_lite_api",154654,65,37
"NREL/repra",140392542,7,6
"NREL/ResourceAdequacy.jl",101519469,7,5
"NREL/resstock",167919,80,45
"NREL/reV",2041738,50,20
"NREL/reV-tutorial",4566587,0,0
"NREL/reView",613682,5,0
"NREL/revruns",685138,0,0
"NREL/reVX",594816,12,5
"NREL/reV_Dashboard",68957586,0,0
"NREL/rex",1894404,15,7
"NREL/rlc4clr",25479645,2,0
"NREL/rlmolecule",5029398,25,9
"NREL/RODeO",25071265,8,3
"NREL/ROSCO",2062870,70,72
"NREL/ROSCO_toolbox",53213067,23,20
"NREL/routee-api-demo",50458851,4,2
"NREL/rplexos",177298642,16,12
"NREL/rts-data",140917750,2,1
"NREL/rts-vis-app",140917138,0,1
"NREL/rtu-coordination",44990021,1,0
"NREL/SAInt_HELICS_interface",13655748,0,0
"NREL/SAM",176985,277,126
"NREL/SAM-analyses",3176324,1,0
"NREL/satis",152616031,0,0
"NREL/scc",43173604,0,0
"NREL/scout",156386709,0,0
"NREL/Secondary_pore_network",87247098,1,4
"NREL/SecurityTest",73446106,0,0
"NREL/sensor-impact-evaluation-and-verification",24358048,0,0
"NREL/sep-project-map",15114982,0,0
"NREL/SERA-supply-chain-inputs",3186926,2,0
"NREL/shift",11039711,4,1
"NREL/simplecov",105502375,0,0
"NREL/SING",7427732,0,0
"NREL/SISSORegressor_MATLAB",57537478,8,4
"NREL/skyline",125183244,1,3
"NREL/SLiDE",23920395,13,3
"NREL/SLiDEData",49244942,0,1
"NREL/small-vendor-db",182736780,0,0
"NREL/SOEP-Docs",186635215,0,0
"NREL/SOEP-QSS",1535619,11,3
"NREL/SOEP-QSS-Test",1481954,0,0
"NREL/solar-decathlon",245727502,1,1
"NREL/Solar-for-Industry-Process-Heat",73831003,2,1
"NREL/Solar-Forecasting",32898183,14,8
"NREL/solar-PTES",22131958,1,1
"NREL/solarpaces-project",181772813,0,0
"NREL/SolarPILOT",762955,31,15
"NREL/SolarResourceModelsandTools",196636241,7,4
"NREL/SolarResourceTools",48532996,4,3
"NREL/SolTrace",2746661,34,25
"NREL/SOWFA",22735722,112,105
"NREL/SOWFA-6",2756187,26,31
"NREL/spargerDesign",674872,1,0
"NREL/Spawn",157112,8,2
"NREL/spawn-ci",29724285,0,0
"NREL/ssc",177000,71,79
"NREL/SSRS",1432399,7,4
"NREL/stepwise",38041997,0,0
"NREL/streamm-BuildingBlocks",248130906,0,2
"NREL/streamm-tools",11891634,3,3
"NREL/streamm-tools-tests",191104828,0,1
"NREL/sulfur_tes_ml",23646072,0,0
"NREL/sup3r",162170,18,3
"NREL/sustainability.gov",611816,4,0
"NREL/SystemsAnalysisReports",10635869,3,0
"NREL/t24compliance-web",164650342,5,1
"NREL/Tandem_Solar_Cells",81206251,0,0
"NREL/tasty",6830186,4,0
"NREL/tda-ps",88383598,7,2
"NREL/TEAM-TDM",147736875,1,0
"NREL/TEASER",119760407,0,0
"NREL/ThermalRagone",85608043,3,1
"NREL/thesource_bootstrap",3289428,0,0
"NREL/TITANIC",144634807,5,4
"NREL/tracknodes",76167747,5,5
"NREL/TrafficVolumeEstimation",39396562,2,2
"NREL/turbine-models",2598514,36,23
"NREL/tyche",950673,0,0
"NREL/tyche-docs",5517720,0,0
"NREL/usbuildingtypology",70311517,1,1
"NREL/vagrant-boxes",241737083,146,30
"NREL/vapor",66886348,6,0
"NREL/vendor-registration-project",165898348,0,0
"NREL/View3D-3.2",124681258,0,2
"NREL/virtual-battery-aggregator",46125299,4,2
"NREL/VirtualEngineering",2503108,5,4
"NREL/volttime",193523060,1,1
"NREL/volttron",225949888,3,1
"NREL/wakebench_swift",109720940,2,4
"NREL/Waterfall.jl",55695162,1,0
"NREL/waterfootprint",224992965,0,0
"NREL/WaterSystems.jl",88656974,5,4
"NREL/WaterTAP3",41802830,6,8
"NREL/Wattile",157928,5,0
"NREL/WESyS-Model",87344215,4,1
"NREL/wex",658434,51,23
"NREL/wfc_reference",7222800,1,0
"NREL/WindSE",664480,41,21
"NREL/windtools",331679,27,13
"NREL/wp3-docs",192419119,1,1
"NREL/WPGNN",8820892,4,1
"NREL/WRP-Flexibility",90983595,1,0
"NREL/wtDigiTwin",1803100,7,2
"NREL/ysi.ml.nrel.gov-frontend",24198455,0,0
"nrel-siip/powersimulationsdynamics.jl",91985,122,33
"NRT-hackathon/2022-Brookhaven-National-Laboratory",11889845,0,0
"NSGeophysics/E4Dtools",174236460,2,0
"NSLS-II/acqiris",37150699,0,2
"NSLS-II/ADEmergentVision",78965837,0,2
"NSLS-II/ADFastCCD",134458570,0,0
"NSLS-II/ADPluginKafka",82329003,0,0
"NSLS-II/ADScanSim",9146410,1,0
"NSLS-II/aimm-binder",74459338,0,0
"NSLS-II/album",120005501,1,0
"NSLS-II/amostra",42315855,0,8
"NSLS-II/analysisstore",32880523,1,5
"NSLS-II/ansible-mongo",87783189,1,1
"NSLS-II/aphla",15192439,0,1
"NSLS-II/app-deploy-tools",6625866,1,0
"NSLS-II/aps-trial",120000735,2,0
"NSLS-II/archiver-appliance",78810231,1,0
"NSLS-II/archiver-proxy",29127281,1,1
"NSLS-II/areaDetector",132292953,0,0
"NSLS-II/arptools",54932049,0,1
"NSLS-II/artwork",20804055,2,3
"NSLS-II/arvpyf",32880498,1,2
"NSLS-II/bad-seeds",32881937,0,1
"NSLS-II/bcsio",120005817,1,2
"NSLS-II/bloptools",610866,2,5
"nsls-ii/bluesky",176765,110,71
"NSLS-II/bluesky-kafka",95613921,0,0
"NSLS-II/bluesky-widgets-demo",32880484,3,7
"NSLS-II/bluesky-widgets-demo-quickstart",60455999,1,0
"NSLS-II/bluesky-zmq-debian",119999865,1,0
"NSLS-II/broker-search",120004035,0,1
"NSLS-II/broker-tutorial",82429468,1,0
"NSLS-II/brokerStreamServer",272935775,0,1
"NSLS-II/bstest",32845526,0,2
"NSLS-II/Bug-Reports",257720343,1,5
"NSLS-II/caproto-lightning-slides",73443580,0,0
"NSLS-II/carchivetools",240760534,0,0
"NSLS-II/centroids",1905687,2,5
"NSLS-II/channelarchiver",232915420,0,0
"NSLS-II/community.vmware",25234640,0,0
"NSLS-II/ComponentDB",4923051,0,0
"NSLS-II/conda-ioc",231889923,0,0
"NSLS-II/conda-prescriptions",221412963,1,10
"NSLS-II/conftrak",42315836,0,2
"NSLS-II/constrained-matrix-factorization",32839314,6,3
"NSLS-II/controls-doctor",119999715,0,1
"NSLS-II/csx_notebooks",101955995,0,0
"NSLS-II/dark-subtraction-demo",120004633,0,1
"NSLS-II/databroker-browser",119999427,2,4
"NSLS-II/databroker-elasticsearch",32880454,1,3
"NSLS-II/databroker-nsls2",13311160,0,0
"NSLS-II/databroker-nsls2-dist",13311023,0,0
"NSLS-II/datamuxer",175746089,0,2
"NSLS-II/dataportal",188781438,1,4
"NSLS-II/debian-with-miniconda",119629915,0,4
"NSLS-II/deep-beamline-simulation",23253948,3,5
"NSLS-II/depfinder",225660573,0,0
"NSLS-II/Docker-Builder",46914266,1,6
"NSLS-II/docker-collection",120003540,0,2
"NSLS-II/docker-images",45276210,0,0
"NSLS-II/docker-olog-server",170560285,0,1
"NSLS-II/docs",119133640,1,14
"NSLS-II/doct",108502058,0,4
"NSLS-II/dpcmaps",28524133,0,2
"NSLS-II/edrixs",600417,24,16
"NSLS-II/eiger-io",25109427,0,9
"NSLS-II/epics-modules",119175883,4,4
"NSLS-II/epics-on-travis",138474768,2,3
"NSLS-II/epics-relay",46160462,0,1
"NSLS-II/epicsPython",49171455,0,1
"NSLS-II/eurotherm2k",26974994,0,1
"NSLS-II/exceptional",120003671,0,0
"NSLS-II/exp-queueclient",32880418,0,1
"NSLS-II/facility-info",32801875,0,2
"NSLS-II/filestore",188781966,3,9
"NSLS-II/GeRM",120001034,1,3
"NSLS-II/GeRM_embedded",2431540,0,0
"NSLS-II/git-tutorial",214957271,1,14
"NSLS-II/Hera-384",93474134,0,1
"NSLS-II/ics710",67904992,0,0
"NSLS-II/Install-Configurations",67129260,0,1
"NSLS-II/installSynApps",10014533,1,7
"NSLS-II/intake-bluesky-cookiecutter",120004484,0,1
"NSLS-II/ipchange",32880403,0,3
"NSLS-II/ipylus",173707114,0,0
"NSLS-II/ispyb-bnl",119999922,0,0
"NSLS-II/jupyter-duoauthenticator",69020941,0,0
"NSLS-II/kibron-FilmWareX-ophyd",24277891,0,1
"NSLS-II/lightsource2-recipes",99433798,3,22
"NSLS-II/lmfit",126845935,2,1
"NSLS-II/lsdc",603187,1,13
"NSLS-II/lsdc-processing",6929127,0,0
"NSLS-II/metadataclient",188759716,0,2
"NSLS-II/metadataservice",215406009,0,2
"NSLS-II/metadatastore",186010511,2,11
"NSLS-II/mily",32882297,4,6
"NSLS-II/modbus_exporter",23425247,0,0
"NSLS-II/mx-processing",6929127,0,2
"NSLS-II/N2SNUserTools",30948643,0,2
"NSLS-II/nbexamples",210698043,0,0
"NSLS-II/notebooks",240522324,0,0
"NSLS-II/NSLS-II.github.io",615353,4,3
"NSLS-II/nsls2-api",10532379,0,4
"NSLS-II/nsls2-builder",225155642,0,0
"NSLS-II/nsls2-catalogs",32880396,0,1
"NSLS-II/nsls2-ci",119999758,1,4
"NSLS-II/nsls2-detector-handlers",2688280,0,3
"NSLS-II/nsls2-software-config",5712284,0,0
"NSLS-II/NSLS2MachineMonitor",32880888,0,2
"NSLS-II/nslsii",2510541,8,19
"NSLS-II/nslsii-kafka",9409627,0,1
"NSLS-II/olog",32880389,1,4
"NSLS-II/pipelines",242259245,0,4
"NSLS-II/pizza-box",32880382,0,2
"NSLS-II/plans-tutorial",119999528,1,1
"NSLS-II/play-deployAD",105992075,0,0
"NSLS-II/polyscience4100",101659478,1,0
"NSLS-II/portable-fs",188781565,0,3
"NSLS-II/portable-mds",186287975,0,5
"NSLS-II/profile-collection-ci",11916125,1,1
"NSLS-II/profile_lab3_picam",26778883,0,0
"NSLS-II/profile_lob1_lab3_ws1",27379253,0,0
"NSLS-II/project-management",128464326,0,0
"NSLS-II/prompt-papermill",105993030,0,0
"NSLS-II/prototype-processing",120003601,0,0
"NSLS-II/ptycho_gui",13905225,9,7
"NSLS-II/pv-watchdog",60552849,0,0
"NSLS-II/pyCHX",176104,3,5
"NSLS-II/PyELEGANT",9941563,3,0
"NSLS-II/pyepics",128999521,1,2
"NSLS-II/pyOlog",46142828,0,7
"NSLS-II/pypvserver",231885397,0,0
"NSLS-II/PyXRF",4819123,25,21
"NSLS-II/qcintiming",183342654,0,0
"NSLS-II/QEPro",22559369,0,0
"NSLS-II/qmicroscope",1814510,0,0
"NSLS-II/qtbroker",199821605,2,1
"NSLS-II/recordwhat",45600257,1,0
"NSLS-II/replay",223786873,0,3
"NSLS-II/repo2docker-action",65680290,1,0
"NSLS-II/rucio-nsls2",32880367,0,1
"NSLS-II/scientific-python-cookiecutter",4127959,109,40
"NSLS-II/sciprovenance",123731221,0,2
"NSLS-II/scipy-binder",1956233,2,13
"NSLS-II/Self-Supervised",73939488,4,0
"NSLS-II/simioc-docker",228779917,0,0
"NSLS-II/sirepo-bluesky",73723,7,9
"NSLS-II/sirepo-bluesky-legacy",106101335,2,7
"NSLS-II/sirepo-dev-config",108436191,0,0
"NSLS-II/sirepo-healthcheck",72715632,1,0
"NSLS-II/sphinx-multibuild",162573048,0,1
"NSLS-II/splunk-email-api",10537287,0,0
"NSLS-II/staged-recipes",225684196,0,0
"NSLS-II/start-sirepo-action",3799992,0,1
"NSLS-II/StreamDevice",70568441,0,0
"NSLS-II/suitcase-fabio",153881734,0,0
"NSLS-II/suitcase-germ",120000792,0,0
"NSLS-II/suitcase-json",141014435,0,0
"NSLS-II/suitcase-nexus",32880221,0,2
"NSLS-II/suitcase-pizza-box",120003219,0,2
"NSLS-II/suitcase-pyxrf",120003161,0,1
"NSLS-II/suitcase-xdi",32880214,0,3
"NSLS-II/summer-interns",159155527,0,1
"NSLS-II/summer-student-exercises",119999317,0,1
"NSLS-II/Synchrotron-Radiation-Workshop",53912624,0,0
"NSLS-II/SynchWeb",22712728,0,0
"NSLS-II/synthetic-data",120003729,0,2
"NSLS-II/systemd-softioc",26799889,3,5
"NSLS-II/tortilla",36342451,0,0
"NSLS-II/tpx3awkward",8103522,4,1
"NSLS-II/um2022",35161797,0,5
"NSLS-II/vertical-integration",120005411,0,0
"NSLS-II/wishlist",250040553,0,0
"NSLS-II/xautolock",57048995,0,0
"NSLS-II/xmidas",32880207,0,4
"NSLS-II/xpdAcq",5452106,0,0
"NSLS-II/xsecurelock",14852895,1,1
"NSLS-II/xspress3",131928342,0,0
"nsls-ii-chx/chx_results_pipelines",217129833,0,1
"nsookhoo360/BNL-Mini-Semester-SciComp105",78785393,0,0
"nuclearkatie/electricity-browser",143168744,1,0
"nuclearkatie/energy-data",144951829,0,0
"nuknightlab/juxtapose",934189,756,131
"nv-legate/cunumeric",69060,560,62
"nvidia/cuda-profiler",108608282,60,23
"nvidia/cutlass",188159,2951,570
"nvidia/nccl",806380,2255,603
"nvlabs/fourcastnet",13037096,238,60
"nvlabs/nvbit",44844388,155,18
"nwchemex-project/pluginplay",1372485,4,2
"nwchemgit/nwchem",236553,396,152
"nwoeanhinnogaehr/tinyspec-cling",34133700,32,1
"nytimes/covid-19-data",9088683,6959,3490
"oasys-kit/oasys-installation-scripts",1974352,10,9
"oasys-kit/oasys1",2080960,8,7
"oasys-kit/oasys_school",37592769,8,2
"oasys-kit/shadow3",6084201,27,18
"oasys-kit/shadowoui",11133310,8,8
"oasys-kit/shadowoui-tutorial",32322918,4,5
"oasys-kit/xoppy",1930315,4,6
"ochubar/srw",3623444,70,70
"ofiwg/libfabric",71861,436,336
"OGalOz/curated_blast",88451682,0,1
"ohlincha/ECCE",191111359,1,1
"olcf/2023_03_olcf-user-docs",7937519,0,0
"olcf/ACC-intro",182568144,2,3
"olcf/Accelerating-Serial-Code",292725539,6,5
"olcf/accelerator_interoperability",251872612,4,3
"olcf/AccelLinAlgebraLibraries",289361977,1,2
"olcf/ai-training-series",1908985,1,0
"olcf/AlphaFold_on_Summit",23930077,5,3
"olcf/anchor",89082083,2,1
"olcf/ascent_training_project_request",92680522,0,2
"olcf/athena",254890309,1,1
"olcf/Batched_cuBLAS",269472213,1,2
"olcf/Concurrent_Kernels",270340751,4,1
"olcf/container-builder",160920541,6,2
"olcf/container-recipes",121058531,6,5
"olcf/COVID-19-summit-quick-start",101873663,1,2
"olcf/cpu_gpu_dgemm",32210696,1,2
"olcf/cse21-hands-on-with-summit",73874730,0,1
"olcf/CSGF_2017",187662632,1,2
"olcf/cuda-training-series",39635571,236,109
"olcf/CUDA_aware_MPICH",303242691,7,4
"olcf/CUDA_proxy",303241004,2,7
"olcf/cuda_vector_addition",30340193,0,0
"olcf/Data_Workshop_082013",312948851,0,1
"olcf/dl-intercept",185519274,3,2
"olcf/dva-training-series",22720677,2,0
"olcf/ecp-tutorial",170964022,2,1
"olcf/foundational_hpc_skills",2495456,15,12
"olcf/frontier-checknode",5045785,1,0
"olcf/frontier_gpu_programming_models_examples",11846653,2,2
"olcf/game_of_life_tutorials",113181686,15,7
"olcf/GLS",17700846,4,0
"olcf/gpu-computing-intro",88458703,1,5
"olcf/gpu_hackathon_attendee_guide",121222360,5,2
"olcf/gpu_xgemm_test",32204866,0,0
"olcf/greggd",2425297,5,1
"olcf/hands-on-with-Frontier-",2411286,0,1
"olcf/hands-on-with-slate",58847234,3,1
"olcf/hands-on-with-summit",2500411,30,25
"olcf/handson",305073333,2,2
"olcf/harmony",133408504,1,1
"olcf/HIP_for_CUDA_programmers",13924744,2,1
"olcf/homebrew-tap",9331934,1,1
"olcf/hpc-system-test-wg",107603,8,3
"olcf/interval-check",172165902,1,1
"olcf/intro_C_workbooks",1013477,0,0
"olcf/intro_to_C",158736893,0,1
"olcf/intro_to_hip",28081267,2,3
"olcf/iPython-Molecular-Dynamics",312767589,4,5
"olcf/jsrun-tutorial",105399426,7,3
"olcf/jupyter-examples",81816496,1,1
"olcf/lammps",32231270,0,0
"olcf/lcio",153160445,3,3
"olcf/MAGMAFortranModule",289091070,1,2
"olcf/Mandelbrot",294531372,0,1
"olcf/minisweep",77241063,2,1
"olcf/mixed_cpu_gpu",303255071,2,3
"olcf/MPS_hang_reproducer",210809952,1,1
"olcf/NewUserQuickStart",15904918,6,3
"olcf/NGP",2579626,0,0
"olcf/NVHPC2022",46655961,8,6
"olcf/NVIDIA-tensor-core-examples",115592823,11,7
"olcf/nvidia_profilers",133758261,10,4
"olcf/olcf-test-harness",99199,10,2
"olcf/olcf-test-harness-examples",697516,1,0
"olcf/olcf-user-docs",173504,47,90
"olcf/OLCFHack15",238630422,3,3
"olcf/openacc-interoperability",257730601,1,2
"olcf/openacc-training-series",95823292,9,5
"olcf/OpenACC_workshop_072013",314588967,1,5
"olcf/openmp-gpu-library",17717940,4,2
"olcf/openmp-offload",26798464,6,7
"olcf/openmp_offload-ITASSER",1226528,0,0
"olcf/PETSC-OpenACC",185073685,5,3
"olcf/PETSc-tutorial",308526699,7,2
"olcf/PGI-Accelerator-Vector-Addition",173816607,2,4
"olcf/phoenix",3806592,2,0
"olcf/pkpass",11760943,14,2
"olcf/profiling_tools",123542154,3,3
"olcf/qe-gpu",144529203,1,1
"olcf/rocprof_reader",40825514,0,1
"olcf/SC19_HandsOn_with_Summit",111889300,4,2
"olcf/SC20_HandsOn_with_Summit",84151285,2,5
"olcf/Serial-to-Parallel--Monte-Carlo-Pi",158647720,26,14
"olcf/SimpleSummit",129618643,1,1
"olcf/SingularityTools",168058970,13,5
"olcf/slate-helm-charts",7271524,4,4
"olcf/smithy",175730162,1,2
"olcf/smithy_formulas",201751446,0,1
"olcf/spack-environments",15804132,4,3
"olcf/sparkler",53313196,1,1
"olcf/SPH_Simple",250632150,1,1
"olcf/summit_training_project_request",92680596,0,1
"olcf/support-software-interview-exercise-01",52370068,1,7
"olcf/tapia2022-intro-gpu-programming",26188938,1,1
"olcf/TitanGPULife",58826861,0,2
"olcf/UDelHack16",226204050,2,1
"olcf/vector_addition_omp",56988885,0,0
"olcf/vector_addition_tutorials",292208125,22,20
"olcf/visit",99966408,0,2
"olcf/wraprun",166653987,10,4
"olcf/XC30-Training",305770352,5,6
"olcf-tutorials/erf-cpu-indexing",101350910,3,0
"olcf-tutorials/mpi_ping_pong",4488444,19,4
"olcf-tutorials/simple_hip_examples",35386004,4,0
"omalled/SPROID",137020157,1,0
"omkar-sunkersett/summer-internship",162516628,0,1
"omni-compiler/omni-compiler",2626728,53,12
"oneapi-src/onednn",72519,3204,898
"oneapi-src/onemkl",117082,463,115
"open-ce/open-ce",211320,84,25
"open-ce/pytorch-feedstock",1329735,4,9
"open-ce/tensorflow-feedstock",1483402,1,13
"open-mpi/ompi",79403,1766,780
